X,Y,OBJECTID,PLG_GPSDATE,PoleNum,FixtureType,Address,Predir,Street,StreetType,Height,Wattage,InstallDate,PoleType,Owner,PowerFeed,LampType
-116.324533781532281,43.619296208874268,1291567,,57456B,Shoebox,11405,W,FAIRVIEW,AVE,30,250,2009-10-28T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.324528422621142,43.618991258034548,1291568,,57455B,Historical,1547,N,SHAMROCK,ST,30,250,2009-10-28T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.16162768309465,43.567875677120334,1291569,2014-08-22T00:00:00.000Z,142C01,Cobrahead,1762,E,BERGESON,ST,35,96,2014-08-22T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.331621826955214,43.579215444320205,1291570,2014-09-08T00:00:00.000Z,00255C,Shoebox,11981,W,HIAWATHA,DR,25,100,2014-09-05T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.331455809063925,43.579989468948447,1291571,2014-09-08T00:00:00.000Z,00254C,Shoebox,2520,S,RUSHMORE,WAY,25,100,2014-09-05T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.330070413716896,43.580260772603737,1291572,2014-09-08T00:00:00.000Z,00253C,Shoebox,2504,S,SUMPTER,WAY,25,100,2014-09-05T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.331274762789917,43.58084478964907,1291573,2014-09-08T00:00:00.000Z,00250C,Shoebox,2430,S,RUSHMORE,WAY,25,100,2014-09-05T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.237120917755746,43.651340232421148,1291574,2014-09-09T00:00:00.000Z,146C01,Shoebox,3474,N,39TH,ST,25,58,2014-09-08T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.324572093848829,43.648598804378729,1291575,,854837A,Cobrahead,11371,W,MCMILLAN,RD,30,250,2014-09-10T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.324007047815925,43.648602357648691,1291576,,854838A,Cobrahead,11333,W,MCMILLAN,RD,30,250,2014-09-10T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.328181952331889,43.63378671155786,1291577,2014-10-29T00:00:00.000Z,149C01,Cobrahead,11681,W,USTICK,RD,40,163,2014-10-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.327093356533581,43.633798872361567,1291578,2014-10-29T00:00:00.000Z,148C07,Cobrahead,11621,W,USTICK,RD,40,163,2014-10-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.323300350570875,43.633814993703652,1291579,2014-10-29T00:00:00.000Z,148C01,Cobrahead,11365,W,USTICK,RD,40,163,2014-10-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.317445922115837,43.633801128296298,1291580,2014-10-29T00:00:00.000Z,147C02,Cobrahead,10855,W,USTICK,RD,40,163,2014-10-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.316378422461568,43.633816565994039,1291581,2014-10-29T00:00:00.000Z,147C01,Cobrahead,10785,W,USTICK,RD,40,163,2014-10-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.317290166814431,43.634009411391304,1291582,2014-10-29T00:00:00.000Z,147C03,Cobrahead,10852,W,USTICK,RD,40,163,2014-10-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.318803297010334,43.634006741454101,1291583,2014-10-29T00:00:00.000Z,147C04,Cobrahead,11000,W,USTICK,RD,40,163,2014-10-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.32170889389154,43.634024155380004,1291584,2014-10-29T00:00:00.000Z,147C05,Cobrahead,11190,W,USTICK,RD,40,163,2014-10-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.324597623571307,43.634025171384735,1291585,2014-10-29T00:00:00.000Z,148C04,Cobrahead,11440,W,USTICK,RD,40,163,2014-10-10T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.326052401025834,43.634004917044479,1291586,2014-10-29T00:00:00.000Z,148C06,Cobrahead,11550,W,USTICK,RD,40,163,2014-10-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.328790989065723,43.634012466693235,1291587,2014-10-29T00:00:00.000Z,149C03,Cobrahead,11740,W,USTICK,RD,40,163,2014-10-10T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.329808853709395,43.634000975600145,1291588,2014-10-29T00:00:00.000Z,149C05,Cobrahead,11356,W,USTICK,RD,40,163,2014-10-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.325794486444494,43.633798379284251,1291589,2014-10-29T00:00:00.000Z,148C05,Cobrahead,11499,W,USTICK,RD,40,163,2014-10-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.324579464417909,43.633816759641746,1291590,2014-10-29T00:00:00.000Z,148C03,Cobrahead,11441,W,USTICK,RD,40,163,2014-10-10T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.32208075562356,43.633820713377666,1291591,2014-10-29T00:00:00.000Z,147C06,Cobrahead,11201,W,USTICK,RD,40,163,2014-10-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.328773279626859,43.633795757718161,1291592,2014-10-30T00:00:00.000Z,149C02,Cobrahead,11741,W,USTICK,RD,40,163,2014-10-10T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.234890170840302,43.639548974071182,1291593,,46434B,Shoebox,3671,W,STATE,ST,30,250,2004-10-05T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.339666589182627,43.644056933731626,1291594,2014-11-07T00:00:00.000Z,00265C,Shoebox,4350,N,LANCER,AVE,25,52,2014-11-06T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.339928483395397,43.643410239040954,1291595,2014-11-07T00:00:00.000Z,00266C,Shoebox,4307,N,LANCER,AVE,25,58,2014-11-06T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.250018393753066,43.645137493015689,1291596,,854898A,Shoebox,4902,W,WILLOW,LN,25,100,2014-09-25T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.211013461013422,43.62068750898478,1291597,,00267C,Cobrahead,1502,W,IDAHO,ST,30,105,2014-11-18T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.314476690548886,43.616431043065141,1291598,2014-12-30T00:00:00.000Z,143C15,Cobrahead,1275,N,FIVE MILE,RD,40,124,2014-12-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.314463170805311,43.61588015338431,1291599,2014-12-30T00:00:00.000Z,143C16,Cobrahead,1201,N,FIVE MILE,RD,40,124,2014-12-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.314478042664248,43.61468032932315,1291600,2014-12-30T00:00:00.000Z,143C17,Cobrahead,999,N,FIVE MILE,RD,40,124,2014-12-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.314493274887454,43.612608705333031,1291601,2014-12-30T00:00:00.000Z,143C18,Cobrahead,835,N,FIVE MILE,RD,40,124,2014-12-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.314519437102959,43.612037338620347,1291602,2014-12-30T00:00:00.000Z,143C19,Cobrahead,801,N,FIVE MILE,RD,40,124,2014-12-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.314519031736111,43.610063709489808,1291603,2014-12-30T00:00:00.000Z,143C07,Cobrahead,601,N,FIVE MILE,RD,40,124,2014-12-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.31452458520279,43.609821765089379,1291604,2014-12-30T00:00:00.000Z,143C06,Cobrahead,571,N,FIVE MILE,RD,40,124,2014-12-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.314448823425579,43.607407050514134,1291605,2014-12-30T00:00:00.000Z,144C18,Cobrahead,205,N,FIVE MILE,RD,40,124,2014-12-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.314585541055052,43.60509798078342,1291606,2014-12-30T00:00:00.000Z,144C13,Cobrahead,10790,W,FRANKLIN,RD,30,124,2000-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.315413713724709,43.605081083187585,1291607,2014-12-30T00:00:00.000Z,144C15,Cobrahead,10711,W,FRANKLIN,RD,30,124,2000-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.312794430266962,43.605112157212844,1291608,2014-12-30T00:00:00.000Z,144C09,Cobrahead,10492,W,FRANKLIN,RD,35,124,1988-05-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.314133180883587,43.605169672769001,1291609,2014-12-30T00:00:00.000Z,144C11,Cobrahead,10531,W,FRANKLIN,RD,40,124,2014-12-09T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.314170631948798,43.606726821821475,1291610,2014-12-30T00:00:00.000Z,144C17,Cobrahead,100,N,FIVE MILE,RD,40,124,2014-12-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.314193652101523,43.608336734261911,1291611,2014-12-30T00:00:00.000Z,143C20,Cobrahead,380,N,FIVE MILE,RD,40,124,2014-12-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.314058935431262,43.60985541525185,1291612,2014-12-30T00:00:00.000Z,143C05,Cobrahead,570,N,FIVE MILE,RD,40,124,2014-12-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.313572353344227,43.609850692714751,1291613,2014-12-30T00:00:00.000Z,143C04,Cobrahead,10535,W,EMERALD,ST,40,124,2014-12-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.313102016691701,43.610096853011257,1291614,2014-12-30T00:00:00.000Z,143C09,Cobrahead,1084,W,EMERALD,ST,40,124,2014-12-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.314178101291475,43.610128259076355,1291615,2014-12-30T00:00:00.000Z,143C08,Cobrahead,602,N,FIVE MILE,RD,40,124,2014-12-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.314201596023509,43.611031576971655,1291616,2014-12-30T00:00:00.000Z,143C10,Cobrahead,688,N,FIVE MILE,RD,40,124,2014-12-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.314225115140275,43.612300243128438,1291617,2014-12-30T00:00:00.000Z,143C11,Cobrahead,820,N,FIVE MILE,RD,40,124,2014-12-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.314220826468741,43.613267689652965,1291618,2014-12-30T00:00:00.000Z,143C12,Cobrahead,900,N,FIVE MILE,RD,40,124,2014-12-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.314190919272789,43.61528521407444,1291619,2014-12-30T00:00:00.000Z,143C13,Cobrahead,1166,N,FIVE MILE,RD,40,124,2014-12-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.314172795575374,43.616874413508093,1291620,2014-12-30T00:00:00.000Z,143C14,Cobrahead,1298,N,FIVE MILE,RD,40,124,2014-12-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.293995097807894,43.676872139976695,1291621,2014-12-26T00:00:00.000Z,156C02,Shoebox,6240,N,BOGART,LN,25,100,2014-12-29T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.292378522766072,43.67700636272663,1291622,2014-12-26T00:00:00.000Z,00346C,Shoebox,8480,W,POCONO,ST,25,100,2014-12-29T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.29173524303863,43.676911684314867,1291623,2014-12-26T00:00:00.000Z,00347C,Shoebox,8456,W,LIMELIGHT,AVE,25,100,2014-12-29T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.291482770502824,43.675790027860693,1291624,2014-12-26T00:00:00.000Z,00348C,Shoebox,8420,W,LIMELIGHT,AVE,25,100,2014-12-29T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.290572723943598,43.675730585382638,1291625,2014-12-26T00:00:00.000Z,00349C,Shoebox,8316,W,LIMELIGHT,AVE,25,100,2014-12-29T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.289245994332489,43.675732126358461,1291626,2014-12-26T00:00:00.000Z,00350C,Shoebox,8242,W,LIMELIGHT,AVE,25,100,2014-12-29T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.313749661402383,43.687647899159906,1291627,2014-12-31T00:00:00.000Z,00048A,Cobrahead,8518,N,HORSESHOE BEND,RD,35,100,,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.302456937603637,43.687695879116497,1291628,2014-12-31T00:00:00.000Z,158C01,Shoebox,8556,N,ULMER,ST,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.303623843820759,43.68411649421919,1291629,2014-12-31T00:00:00.000Z,00328C,Shoebox,7825,N,DODGIN,AVE,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.302472057324934,43.684183821030935,1291630,2014-12-31T00:00:00.000Z,00327C,Shoebox,7834,N,MATLOCK,AVE,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.30264708265409,43.683242148785816,1291631,2014-12-31T00:00:00.000Z,00326C,Shoebox,7581,N,MATLOCK,AVE,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.302472147442543,43.682515283830391,1291632,2014-12-31T00:00:00.000Z,00325C,Shoebox,7404,N,MATLOCK,AVE,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.302472311876301,43.681584136002797,1291633,2014-12-31T00:00:00.000Z,00324C,Shoebox,9475,W,MCAULIFFE,ST,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.303121738124474,43.681406693221035,1291634,2014-12-31T00:00:00.000Z,00323C,Shoebox,9547,W,MCAULIFFE,ST,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.303430812959306,43.681761243231776,1291635,2014-12-31T00:00:00.000Z,00331C,Shoebox,7282,N,DODGIN,AVE,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.122349231076484,43.568874299327852,1291636,2015-02-12T00:00:00.000Z,00363C,Bell,3605,S,CADDIS,WAY,25,52,2015-10-16T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.303429003161838,43.682480953076237,1291637,2014-12-31T00:00:00.000Z,00330C,Shoebox,7400,N,DODGIN,AVE,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.303434043065408,43.683260572743677,1291638,2014-12-31T00:00:00.000Z,00329C,Shoebox,7580,N,DODGIN,AVE,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.303536446675551,43.687157890369299,1291639,2014-12-31T00:00:00.000Z,00336C,Shoebox,9574,W,DONNABELL,ST,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.302452203500607,43.686858931632273,1291640,2014-12-31T00:00:00.000Z,00337C,Shoebox,8416,N,MATLOCK,AVE,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.302645089493524,43.686303718104377,1291641,2014-12-31T00:00:00.000Z,00338C,Shoebox,8319,N,MATLOCK,AVE,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.302574779258734,43.685277683800201,1291642,2014-12-31T00:00:00.000Z,00333C,Shoebox,9463,W,KATE,DR,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.303438798896096,43.685181935111636,1291643,2014-12-31T00:00:00.000Z,00334C,Shoebox,9351,W,KATE,DR,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.303445155913693,43.686270313151418,1291644,2014-12-31T00:00:00.000Z,00335C,Shoebox,8320,N,DODGIN,AVE,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.301717785530045,43.685436121315654,1291645,2014-12-31T00:00:00.000Z,00332C,Shoebox,8085,N,DUNCAN,LN,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.301617357792125,43.678547668330964,1291646,2015-01-05T00:00:00.000Z,856680A,Cobrahead,9474,W,STATE,ST,30,250,,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.301373121433627,43.680875979080831,1291647,2015-01-05T00:00:00.000Z,00315C,Shoebox,9380,W,SLOAN,ST,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.301365733530304,43.682265483893424,1291648,2015-01-05T00:00:00.000Z,00314C,Shoebox,9261,W,STEVE,ST,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.301664900157817,43.683390167651432,1291649,2015-01-05T00:00:00.000Z,00313C,Shoebox,7645,N,DUNCAN,LN,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.301359884131045,43.684449748473952,1291650,2015-01-05T00:00:00.000Z,00312C,Shoebox,9266,W,BEN,ST,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.295332832608409,43.684142803865512,1291651,2015-01-05T00:00:00.000Z,00295C,Shoebox,8781,W,BEN,CT,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.294721383916595,43.684202929663911,1291652,2015-01-05T00:00:00.000Z,00294C,Shoebox,8715,W,BEN,CT,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.296548033755556,43.684347413749862,1291653,2015-01-05T00:00:00.000Z,00299C,Shoebox,8870,W,BEN,ST,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.297391640379729,43.684367187041659,1291654,2015-01-05T00:00:00.000Z,00300C,Shoebox,8966,W,BEN,ST,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.298255393763057,43.684384562946946,1291655,2015-01-05T00:00:00.000Z,00305C,Shoebox,9032,W,BEN,ST,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.299715507217257,43.684396072594069,1291656,2015-01-05T00:00:00.000Z,00306C,Shoebox,9156,W,BEN,ST,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.300764393662831,43.684406464656746,1291657,2015-01-05T00:00:00.000Z,00311C,Shoebox,9220,W,BEN,ST,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.300705179875109,43.68227353842159,1291658,2015-01-05T00:00:00.000Z,00309C,Shoebox,9219,W,STEVE,ST,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.299795024480872,43.682259537410928,1291659,2015-01-05T00:00:00.000Z,00308C,Shoebox,9137,W,STEVE,ST,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.300657107473782,43.683383283468416,1291660,2015-01-05T00:00:00.000Z,00310C,Shoebox,7636,N,WATERLILLY,AVE,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.299827310482485,43.683397955068386,1291661,2015-01-05T00:00:00.000Z,00307C,Shoebox,7623,N,MISTY COVE,AVE,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.297581243202842,43.683574628103194,1291662,2015-01-05T00:00:00.000Z,00301C,Shoebox,7675,N,FROMAN,AVE,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.297511124088444,43.682646265911565,1291663,2015-01-05T00:00:00.000Z,00302C,Shoebox,8967,W,SLOAN,ST,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.296620211795258,43.682614569530621,1291664,2015-01-05T00:00:00.000Z,00297C,Shoebox,8893,W,SLOAN,ST,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.295462802663977,43.682628665562312,1291665,2015-01-05T00:00:00.000Z,00342C,Shoebox,8783,W,SLOAN,ST,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.298411741661042,43.683706335274252,1291666,2015-01-05T00:00:00.000Z,00304C,Shoebox,7674,N,ROONEY,AVE,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.296574434733159,43.683554357076396,1291667,2015-01-05T00:00:00.000Z,00298C,Shoebox,7677,N,ABE,AVE,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.298397677402306,43.682811980721709,1291668,2015-01-05T00:00:00.000Z,00303C,Shoebox,7508,N,ROONEY,AVE,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.295543992301745,43.683663187738091,1291669,2015-01-05T00:00:00.000Z,00296C,Shoebox,7775,N,FERRIS,AVE,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.300596910560699,43.679021572560849,1291670,2015-01-05T00:00:00.000Z,00322C,Shoebox,6623,N,WATERLILLY,WAY,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.299650690642494,43.67827661856402,1291671,2015-01-05T00:00:00.000Z,00321C,Shoebox,6435,N,WATERLILLY,WAY,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.299285814235958,43.677990580728355,1291672,2015-01-05T00:00:00.000Z,00351C,Shoebox,6914,N,WATERLILLY,PL,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.300396268283677,43.679995424022486,1291673,2015-01-05T00:00:00.000Z,00341C,Shoebox,6884,N,WATERLILLY,WAY,25,100,2015-05-27T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.299358531153004,43.680813304472068,1291674,2015-01-05T00:00:00.000Z,00317C,Shoebox,9234,W,SLOAN,ST,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.299649881324427,43.67998602455912,1291675,2015-01-05T00:00:00.000Z,00318C,Shoebox,6833,N,MISTY COVE,AVE,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.299661348048403,43.678985343425907,1291676,2015-01-05T00:00:00.000Z,00319C,Shoebox,6659,N,MISTY COVE,AVE,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.300338167165606,43.680813457584293,1291677,2015-01-05T00:00:00.000Z,00316C,Shoebox,9322,W,SLOAN,ST,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.293969754203872,43.675218104596368,1291678,2015-01-06T00:00:00.000Z,156C01,Shoebox,8685,W,STATE,ST,25,250,,Metal,Boise City,Underground,High Pressure Sodium
-116.293967351469078,43.67547235741683,1291679,2015-01-06T00:00:00.000Z,854448,Cobrahead,8640,W,STATE,ST,30,250,,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.287084019534191,43.674291594115616,1291680,2015-01-06T00:00:00.000Z,856679A,Cobrahead,8060,W,KERRY,ST,25,100,,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.293493739188904,43.682905459180432,1291681,2015-01-06T00:00:00.000Z,00291C,Shoebox,7537,N,SUNGLOW,AVE,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.293913465604007,43.682925840250796,1291682,2015-01-06T00:00:00.000Z,00292C,Shoebox,7530,N,BOGART,LN,25,100,,Metal,Boise City,Overhead,High Pressure Sodium
-116.293899873496528,43.683584200813549,1291683,2015-01-06T00:00:00.000Z,00352C,Shoebox,7606,N,BOGART,LN,25,100,2015-01-02T00:00:00.000Z,Metal,Boise City,Overhead,High Pressure Sodium
-116.293223210350163,43.684186449492458,1291684,2015-01-06T00:00:00.000Z,00290C,Shoebox,7864,N,SUNGLOW,AVE,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.293911849929074,43.684323763811619,1291685,2015-01-06T00:00:00.000Z,00289C,Shoebox,8688,W,UTAHNA,ST,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.293940813028343,43.685017277784276,1291686,2015-01-06T00:00:00.000Z,00284C,Shoebox,8693,W,CASA GRANDE,CT,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.293070009584099,43.685027828704037,1291687,2015-01-06T00:00:00.000Z,00286C,Shoebox,8601,W,CASA GRANDE,CT,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.292269097634389,43.685083778445382,1291688,2015-01-06T00:00:00.000Z,00288C,Shoebox,8523,W,CASA GRANDE,CT,25,100,,Metal,Boise City,Underground,High Pressure Sodium
-116.293409424352006,43.685647080141074,1291689,2015-01-06T00:00:00.000Z,00281C,Shoebox,8167,N,SUNGLOW,PL,25,100,,Metal,Boise City,Underground,High Pressure Sodium
